id,lat,lng,"type","title"
323270,30.7167,76.7667,"","Pandžáb (indický štát)"
323277,26.5667,73.8333,"","Radžastan"
149802,47.0833,8,"","Aargau"
323316,-36.6167,-72.95,"","Tomé"
323333,27.3167,88.6167,"","Sikkim"
323368,13.0833,80.2667,"","Tamilnádu"
323414,23.8333,91.2667,"","Tripura"
7673,48.4244,18.6392,"city","Nová Baňa"
323420,30.3167,78.05,"","Uttarákhand"
150094,-44.7833,-65.7,"","Camarones"
323715,48.9008,20.0308,"","Andrejcová"
323967,30.3167,78.05,"","Uttarpradéš"
323982,30.4,-9.6,"","Agadir"
228687,43.3333,42.45,"","Elbrus"
324103,47.9667,24.015,"","Veľký Bočkov"
229052,62.0083,23.025,"","Parkano"
324339,59.9369,30.3567,"","Chrám Matky Božej Lurdskej (Petrohrad)"
324351,59.9367,30.3239,"","Kostol svätých Petra a Pavla (Petrohrad)"
324429,61.6364,8.3125,"","Galdhøpiggen"
324523,-30.0331,-51.23,"","Porto Alegre"
150157,-43.3,-65.7,"","Dolavon"
230280,58.6,49.65,"","Kirov (Kirovská oblasť)"
324534,43.4667,11.05,"","San Gimignano"
230579,37.9714,23.7262,"","Akropola v Aténach"
231833,42.7167,27.7667,"","Sveti Vlas"
231920,43.58,16.6,"","Dugopolje"
231931,43.43,16.8944,"","Zadvarje"
231983,43.0539,17.6472,"","Metković"
231984,43.0553,17.4328,"","Ploče"
231989,44.0383,16.1947,"","Knin"
231991,45.12,14.5281,"","Malinska-Dubašnica"
325108,43.2206,17.2692,"","Ravča"
232002,45.4,14.8,"","Delnice"
325171,44.8667,15.2333,"","Otočac"
325172,44.8042,15.3247,"","Ličko Lešće"
150316,48.1392,17.1244,"","Sklad č. 7"
325174,44.9311,15.1833,"","Brloška Dubrava"
325184,45.2036,33.3614,"","Jevpatorija"
232005,43.4333,17.2,"","Imotski"
325186,43.8167,15.6656,"","Pirovac"
325190,43.6781,16.0114,"","Vrpolje (Šibenik)"
232110,43.56,16.52,"","Klis"
232184,52.6167,39.6,"","Lipeck"
325227,43.2039,17.37,"","Vrgorac"
232256,42.9286,17.4214,"","Janjina"
325229,42.8142,17.7825,"","Doli"
325231,42.9831,17.55,"","Slivno"
325241,44.4636,15.6467,"","Gornja Ploča"
232360,48.7333,22.4667,"","Perečín"
325250,45.4117,15.2886,"","Bosiljevo"
325266,44.5042,34.1564,"","Jalta"
232403,48,23.5667,"","Ťačov"
232405,48.1667,23.3,"","Chust"
232438,48.2,22.65,"","Berehovo"
232686,42.2333,43.9667,"","Cchinvali"
232787,41.65,41.65,"","Batumi"
325364,43.6161,16.23,"","Prgomet"
325367,43.5333,16.7833,"","Šestanovac"
325369,43.5972,16.4111,"","Vučevica"
325372,44.8167,15.8667,"","Bihać"
