id,lat,lng,"type","title"
129155,55.5077,8.44753,"church","Gjesing Kirke (Esbjerg Kommune)"
473640,55.7395,12.4727,"church","Gladsaxe Kirke"
238212,55.2812,10.1025,"church","Glamsbjerg Kirke"
71465,55.6074,12.0267,"church","Glim Kirke"
120857,55.6663,12.3936,"church","Glostrup Kirke"
128864,55.6838,12.526,"church","Godthaabskirken"
237805,55.9301,10.1922,"church","Gosmer Kirke"
474540,55.2906,9.04219,"church","Gram Kirke"
470689,55.3978,8.74393,"church","Gredstedbro Kirke"
165232,55.7325,9.07694,"church","Grene Kirke"
146534,56.4135,10.876,"church","Grenaa Kirke"
121195,55.5957,12.2485,"church","Greve Kirke"
470698,55.5274,8.6577,"church","Grimstrup Kirke"
124305,55.5601,10.2327,"church","Grindløse Kirke"
273666,55.7556,8.93139,"church","Grindsted Kirke"
187740,55.9785,9.54411,"church","Grædstrup Kirke"
473269,55.8611,12.0996,"church","Græse Kirke"
100043,56.0665,12.28,"church","Græsted Kirke"
86835,55.6892,12.4508,"church","Grøndalslund Kirke"
472832,55.9458,12.3852,"church","Grønholt Kirke"
121201,55.2108,14.9718,"church","Gudhjem Kirke"
145311,57.0164,9.93028,"church","Gug Kirke"
470704,55.5309,8.40015,"church","Guldager Kirke"
313016,56.352,9.67936,"church","Gullev Kirke"
373413,56.9415,10.0151,"church","Gunderup Kirke"
473866,54.8968,11.9279,"church","Gundslev Kirke"
190321,56.0233,12.5398,"church","Gurre Kirke"
