id,lat,lng,"type","title"
325402,-21.43,165.82,"city","Kouaoua"
463456,31.5858,35.1872,"","Metzad"
400121,48.8564,2.71889,"","Conches-sur-Gondoire"
325694,43.7677,11.2436,"landmark","Kapel Brancacci"
410805,50.6667,14.0333,"city","Ústí nad Labem"
532077,49.4667,10.3833,"city","Illesheim"
254558,49.4167,11.6333,"city","Birgland"
326198,41.9031,12.4547,"landmark","Kapel Paulina"
463472,31.653,35.229,"","Tekoa, Gush Etzion"
348686,31.1353,-85.4361,"city","Rehobeth, Alabama"
348686,31.1352,-85.436,"city","Rehobeth, Alabama"
326536,47.3,22.8,"","Giurtelecu Şimleului"
410821,47.8014,7.90056,"city","Aitern"
532079,49.6167,10.6167,"city","Ippesheim"
463665,34.9453,127.876,"city","Pertempuran Noryang"
254559,49.3931,11.9375,"city","Ebermannsdorf"
400122,49.0078,2.97611,"","Congis-sur-Thérouanne"
532102,49.5167,10.4667,"city","Ipsheim"
410832,48.2119,9.02389,"city","Albstadt"
326738,40.7649,-73.9801,"landmark","Carnegie Hall"
276538,44.5167,-64.2992,"isle","Pulau Oak"
463668,24.8,113.583,"city","Shaoguan"
254560,49.5667,11.7,"city","Edelsfeld"
348687,31.2603,-85.2836,"city","Webb, Alabama"
348687,31.2604,-85.2835,"city","Webb, Alabama"
411232,30.6333,-179.217,"","Kapal induk Jepang Sōryū"
400123,48.6719,2.69778,"","Coubert"
326991,37.04,-121.88,"","Gempa bumi Loma Prieta 1989"
532104,49.6167,10.5167,"city","Langenfeld, Bayern"
463757,31.6407,35.1439,"city","Migdal Oz"
411328,40.7458,-73.8447,"","Flushing Meadows–Corona Park"
254561,49.35,11.9333,"city","Ensdorf, Bayern"
329220,50.0528,8.57,"landmark","Frankfurt Airport Fernbahnhof"
411996,11.6667,137.667,"","Kapal induk Jepang Shōkaku"
348933,-5.03333,18.8167,"","Kikwit"
463842,31.6671,35.1257,"city","Rosh Tzurim"
532106,49.45,10.3667,"city","Marktbergel"
348934,2.18444,22.4703,"city","Bumba, Republik Demokratik Kongo"
400124,48.6078,3.01694,"","Clos-Fontaine"
254564,49.5333,11.5833,"city","Etzelwang"
463843,31.7221,35.1715,"","Har Gilo"
329341,-6.96444,109.054,"","Masjid Al-Ittihad Jatibarang"
276772,28.3058,-97.2746,"city","Refugio, Texas"
412140,-4,138,"mountain","Pegunungan Maoke"
329451,-14.6667,17.6667,"city","Menongue"
349042,13.7439,100.489,"landmark","Wat Arun"
532109,49.6333,10.4167,"city","Markt Bibart"
329802,45.7034,9.66222,"landmark","Kapel Colleoni"
412153,43.2817,12.5819,"mountain","Pegunungan Apennini"
349110,-10.9833,26.7333,"city","Likasi"
463850,31.649,35.1154,"city","Kfar Etzion"
329811,41.9114,12.4764,"landmark","Santa Maria del Popolo"
349126,-6.41667,20.8,"city","Tshikapa"
412199,45,-1,"adm2nd","Médoc, Gironde"
254565,49.6167,11.9167,"city","Freihung"
400125,48.9458,2.6875,"","Claye-Souilly"
532115,49.4833,10.65,"city","Markt Erlbach"
329902,51.5056,-0.0755556,"landmark","Jembatan Menara"
329971,11.1286,2.93694,"city","Kandi, Benin"
463856,31.6779,35.1433,"","Neve Daniel"
329975,10.3,1.36667,"city","Natitingou"
349904,63.6333,-19.6,"glacier","Eyjafjallajökull"
254566,49.4833,11.9833,"city","Freudenberg, Bayern"
463882,52.44,5.7625,"landmark","Walibi World"
532120,49.5667,10.3333,"city","Markt Nordheim"
276916,-1.51306,120.183,"","Taman Nasional Lore Lindu"
254567,49.4667,11.8833,"city","Gebenbach"
463914,51.3992,7.18583,"city","Hattingen"
532122,49.7,10.55,"city","Markt Taschendorf"
400126,48.6625,2.56389,"","Combs-la-Ville"
463918,0,0,"city","Templat:Infobox German Location"
330715,-22.9122,-43.2302,"landmark","Stadion Maracanã"
254570,49.5167,11.8,"city","Hahnbach"
349912,46.5,7.56667,"city","Adelboden"
532123,49.6167,10.5833,"city","Münchsteinach"
331411,52.9833,15.2,"city","Barlinek"
463956,31.6667,35.1667,"mountain","Pegunungan Yudea"
350922,-41.1333,-72.7833,"waterbody","Danau Llanquihue"
331478,22.2539,113.905,"city","Tian Tan Buddha"
400128,48.9944,2.66556,"","Compans"
254571,49.5333,11.95,"city","Hirschau"
331499,44.7167,-75.5167,"city","Prescott, Ontario"
463964,31.6547,35.1278,"city","Alon Shvut"
532130,49.45,10.6333,"city","Neuhof an der Zenn"
331508,44.5833,-75.6833,"city","Brockville, Ontario"
532238,49.5,154.5,"","Onekotan"
351276,37.6,-0.983333,"","Cartagena, Spanyol"
254572,49.55,11.5333,"city","Hirschbach, Amberg-Sulzbach"
331833,46.9833,31.9667,"river","Sungai Bug (Selatan)"
400129,48.8986,2.83222,"","Condé-Sainte-Libiaire"
532304,50.2,154.98,"isle","Pulau Antsiferov"
332009,6.91778,158.185,"city","Palikir"
277528,49.3942,0.296667,"city","Ablon"
332054,7.50064,134.624,"city","Melekeok"
351634,40.35,-3.83333,"city","Alcorcón"
254573,49.3,11.8,"city","Hohenburg"
532305,50.3333,155.75,"isle","Paramushir"
332055,-8.51667,179.217,"","Funafuti"
463996,31.6572,35.1023,"city","Bat Ayin"
532574,35.1275,136.908,"landmark","Kuil Atsuta"
351943,-51.6,-72.6,"landmark","Monumen Alam Cueva del Milodón"
254574,49.45,11.6833,"city","Illschwang"
400339,48.8853,2.85861,"","Couilly-Pont-aux-Dames"
332157,-23.0667,26.8333,"city","Mahalapye"
532598,53.85,-1.13333,"river","Sungai Wharfe"
464004,31.66,35.142,"city","Elazar, Gush Etzion"
332204,35.8364,129.222,"","Cheomseongdae"
332404,-2.19695,118.564,"","Templat:Location map Indonesia (provinsi)"
464141,51.71,8.74,"adm2nd","Paderborn (distrik)"
277538,49.2417,-0.76,"city","Agy"
254576,49.3692,11.6803,"city","Kastl, Amberg-Sulzbach"
351948,-51.7333,-72.5167,"city","Puerto Natales"
351957,-51.7275,-72.5167,"","Provinsi Última Esperanza"
400340,49.0708,3.12694,"","Coulombs-en-Valois"
464149,50.15,9.65,"","Burgsinn"
332418,40.85,15.28,"event","Gempa bumi Irpinia 1980"
