id,lat,lng
927663,45.8333,8.65
898991,45.0531,8.03611
969020,44.9833,11.8833
1063341,37.9833,15.4
1024587,41.0167,16.9333
724225,45.8667,10.7833
1037566,41.4,13.9833
947148,45.75,9
993987,43,13.2333
1052441,40.6,16.3833
877886,38.6261,15.8656
1063342,37.9317,15.2681
977610,44.8833,10.85
395882,45.8333,12.8333
58614,38.0167,12.5167
646689,46.7,11.1833
969021,44.95,11.4333
918112,44.5667,7.4
1024594,40.9667,17.1167
791736,45.4167,10.0667
927664,45.8333,8.68333
898992,44.8742,8.35972
1063343,37.9667,14.35
877887,38.5667,16.0167
1052450,40.75,16.2333
724232,46.15,10.9667
993989,43.1333,13.2333
947151,45.8167,9.1
395886,45.6167,12.45
1037567,41.1,13.8833
977611,44.7333,10.7833
1024598,40.8,16.9333
969025,45,11.7
1063346,38.0667,14.7
646696,46.8,11.6667
927668,45.9,8.68333
58662,37.3219,13.5897
918113,44.6667,7.93333
877889,38.6333,16.0667
898994,44.65,8.24472
791740,45.4667,10.5333
724235,46.3333,10.8833
993990,43.1333,13.2667
977613,44.5925,10.6878
947152,45.6667,9.16667
1052451,40.5667,16.5
1037568,40.9667,14.2667
1063347,38.0167,14.6
969027,45.0333,11.65
395950,45.55,12.0667
1024599,41.1833,16.6667
877891,38.65,16.1
58735,45.7333,7.31667
646709,46.6167,10.8667
927669,45.9833,8.71667
918114,44.25,7.53333
791743,45.6,9.96667
899001,45.0019,8.14639
1063348,38.1667,15.35
977614,44.6,10.55
1052454,40.2833,16.5667
993992,43.2167,13.05
724238,46.0667,10.75
1037573,41.1833,14.2
947153,45.8667,9.11667
1024600,40.8167,16.4167
877892,38.6667,16.2833
969028,45.0167,11.9167
646731,46.6833,11.1333
58743,46.5,11.35
1063349,38.05,14.9667
918115,44.4167,7.38333
791761,45.9167,10.25
927672,45.8833,8.78333
977615,44.5667,10.5833
395953,45.65,12.1
1052455,40.55,16.6667
724241,46.1667,11.1
1024601,41.0167,16.7
1037574,41.1667,14.3333
993993,42.9,13.15
877894,38.7,16.15
947154,45.6667,8.93333
899002,44.8764,7.99583
969030,45.0667,11.45
1063350,38.0667,14.7833
927685,45.9333,8.73333
646733,46.65,11.9167
977616,44.7667,10.45
791764,45.2333,10.3167
918116,44.6,7.48333
395955,45.6,11.7333
877895,38.5833,16.3333
1024603,41.1,16.0833
1037575,41.35,14.35
969031,44.9667,11.6
993994,43.1,13.2667
1052456,40.15,16.5333
1063353,37.9167,15.35
724243,45.9167,11.0333
58747,42.35,13.4
947155,45.7,9.11667
977617,44.6333,10.4333
877897,38.6167,16.3333
927688,45.7658,8.79639
899003,44.8272,8.00194
791765,45.4667,10.1833
646737,46.6667,10.55
1024604,41.0667,17.0833
969032,44.95,11.4833
1063354,38.0667,14.6333
1037578,40.9667,14.1667
1052464,40.5333,16.1833
396099,40.9,16.85
993995,43.3667,13.2167
724244,45.9333,11.0667
918118,44.3667,7.46667
877899,38.6,16.2333
58753,41.5667,14.6667
977618,44.3667,10.45
947156,46.05,9.15
927690,45.95,8.88333
646745,46.3333,11.3
969043,45.085,11.6006
791769,45.25,10.3
1063356,38.1167,14.8833
899004,44.7292,8.14611
1024617,41.2,16.6
1052465,40.3833,16.55
1038056,41.2667,14.1833
396100,41,16.8667
877900,38.6,16.3333
993996,43.3,13.7333
724245,46.0167,11.3667
918121,44.35,7.76667
977619,44.3833,10.5667
969044,45.0667,12.2
1063357,38.15,15.2833
1038162,41.3333,14.1667
877901,38.65,16.2833
947162,45.95,9.08333
58758,37.5667,14.2667
646748,46.5833,11.25
1052466,40.5167,16.55
396103,40.8167,16.55
899005,45.0889,8.04056
927692,45.7667,8.8
791774,45.6833,10.1833
1024622,41.0333,16.9833
1063358,37.9167,14.9667
994003,43.25,13.5167
977620,44.4833,10.3333
724246,46.05,11.55
969047,44.9833,11.8
918124,44.7308,7.57528
877903,38.6167,15.9
1038164,41.2,14.1667
1063360,38.0167,14.35
1024626,41.05,16.7
947163,45.8333,9.23333
396105,41.0333,16.7167
899006,44.96,8.05944
1052471,40.1667,16.5167
646751,46.55,10.7833
58761,37.4833,14.0667
927697,45.6131,8.8438
969050,45.1,11.6667
977622,42.5167,13.1333
994006,43.25,12.95
918128,44.4833,7.38333
791870,45.6833,10.6667
877904,38.6,16.2333
1038165,41.2,14.25
724254,46.3,10.7333
1024627,40.9167,16.25
899007,44.9761,8.10111
1052472,40.2,16.6667
396120,41.2333,16.5
1063361,37.9333,15.35
927700,45.9667,8.83333
646757,46.7,10.55
969053,45.0667,11.2
947165,45.75,9.06667
977626,42.4,13.0667
877906,38.6667,16.1167
792997,43.4,11.1333
994007,43.0333,13.15
1052474,40.4,16.1667
918134,44.3,7.16667
1063364,37.95,15.3333
396123,41.0333,16.75
1024628,41.0833,16.7833
899008,45.0153,8.08917
969054,44.9167,11.5833
927701,45.8,8.65
724257,46.0167,11.2667
1052475,40.4,16.2333
877907,38.6667,15.9333
1063365,38.2,15.4333
977673,42.2,13.2333
396124,41.1167,16.6833
899011,44.9875,8.11972
793012,42.8833,11.6833
918136,44.2833,7.96667
646765,46.5167,11.5
994009,43.1667,13.35
1024638,41,17.2167
969055,44.9833,12.0333
927705,45.6833,8.86667
947166,45.75,9.03333
1038166,41.05,14.2833
1052476,40.5333,16.3167
1063366,38.05,15.4667
877910,38.65,15.9833
396126,41.05,16.8333
724264,46.0667,10.9833
899018,44.9272,7.97167
969056,45.1333,12.05
979331,42.4667,12.9
58762,43.7167,10.4
793102,43.2358,11.5772
1024639,40.85,17.1167
927707,45.8167,8.88333
994010,43.0333,13.0833
646770,46.65,11.15
877911,38.6333,16.25
1052477,40.25,16.7
918137,44.5667,7.58333
1063368,38.0833,14.85
1038405,41.4333,14.2
396130,41.2667,16.4167
899019,45.0408,8.09778
969060,44.9667,11.75
947169,45.8333,9.23333
927734,45.8833,8.65
793727,43.1333,11.4833
979332,42.3,12.65
1024640,40.9333,16.9
58892,40.6333,15.8
877912,38.7,15.9833
1052480,40.4833,16.25
994011,43.1833,12.9333
1038406,41.4,14.1833
1063369,38.2333,15.3833
646773,46.75,12.1167
396132,40.8,17.1333
918138,44.3667,7.85
724265,46.1333,11.35
979333,42.25,12.8
877916,45.6167,11.2333
1052484,40.6167,16.15
795935,43.2833,11.2333
947170,45.7667,8.95
927735,45.6667,8.73333
969061,45,11.6167
1024643,41.1167,16.4833
59183,45.1333,10.0333
899021,44.785,8.18194
1038414,41.3833,14.0833
646777,46.8333,11.1667
1052485,40.1667,16.45
994014,43.2333,13.0667
918139,44.7667,8
1063371,38.1333,15.1667
396136,40.8833,17.1667
879501,45.8,11.35
795936,43.4692,11.2886
927736,45.7167,8.83333
1024646,40.8833,16.95
899022,44.9939,8.13722
979334,42.3333,12.6667
726885,46.2833,11.55
1039398,41.3667,14.25
969063,45.0167,11.8167
918141,44.55,7.53333
947171,45.95,9.08333
1052486,40.25,16.4667
396138,40.95,17.3
646784,46.55,11.2
795937,43.3333,11.05
879504,45.5167,11.3333
927739,45.6,9.05
1024648,41,16.8
899023,44.8242,8.35944
59435,45.4333,10.9833
1063372,38.0833,14.6833
979335,42.2167,12.9667
918144,44.2833,7.4
969065,44.95,12.3167
396141,40.75,17.3167
795939,43.3472,11.5042
1039399,41.05,14.3
726887,46.3167,10.75
879505,45.3,11.45
1063373,38.2,15.35
646788,46.65,10.9
1052487,40.1167,16.3833
1024649,40.8,16.7667
994018,43.1667,13.4167
899024,44.98,8.06222
947172,45.8167,9.03333
927740,45.7333,8.83333
918146,44.3333,7.36667
979336,42.2333,12.75
396331,41,16.6833
879506,45.6,11.6167
1039418,41.2667,14.15
969066,45.0167,12.2167
795942,43.0167,11.6167
1063374,37.9833,14.2333
1024650,40.9667,16.0833
1052533,39.5167,16.2833
646792,46.6833,11.0667
899032,44.7539,8.4225
994019,43.25,13.0167
396797,41.25,9.18333
918147,44.55,7.35
726888,46.0833,10.7167
879507,45.7,11.5667
1039419,41.3833,13.8833
969067,45.0667,12.2333
979339,42.3833,12.95
927742,45.7667,8.73333
1063375,38.05,14.8833
795946,42.9667,11.9
1024654,41.1333,16.55
1052541,39.5833,15.9
947173,46.0833,9.11667
899033,45.005,8.17306
398175,44.3833,11.8333
646795,46.7833,11.9833
1039421,41.3,13.9833
994038,43.1833,13.4833
918158,45.6833,8.55
927745,45.9,8.7
1063376,38.2,15.3667
979340,42.6167,13.1667
796476,43.0667,11.8333
1052542,39.4167,16.75
398177,44.2167,11.7667
899038,44.9992,8.30056
1039423,41.2667,14.2167
726891,46.0667,11.2333
1024659,41.0667,16.9167
969071,44.9833,11.4333
927747,45.8167,8.78333
918159,45.7833,8.43333
947174,45.95,9.08333
1063377,38.2,15.3833
994040,43.0333,13.05
646800,46.65,11.0333
880448,45.4667,11.45
796477,43.15,11.0833
979344,42.1333,13.05
398181,44.2167,11.6167
1052543,39.6833,15.8833
1039424,41.2333,14.15
899039,44.8089,8.37694
969072,45.1333,11.8667
927749,45.6667,8.73333
1063378,38.2333,15.4333
880471,45.65,11.6333
918161,45.8167,8.45
1024661,40.9167,17.0167
646802,46.6167,10.6
796478,43.0167,11.95
398185,44.5167,11.8333
994041,43.2333,13.6
727756,39.1,16.4167
1052660,39.5667,16.8
947177,45.7167,9.2
979346,42.2167,12.95
1039425,41.2167,14.4167
899040,44.8481,8.215
927750,45.6833,8.83333
969073,44.9333,11.55
1063380,38.0333,14.8167
1024662,41.05,16.8833
880474,45.5833,11.3667
918164,45.7667,8.56667
398190,44.3833,11.9333
1052661,39.5,16.7667
646807,47.0333,12.1
796479,43.4667,11.4333
1039426,41,14.1333
979347,42.1833,13.0333
994042,43.0333,13.4333
899041,44.6997,8.39167
727764,39.5,16.3833
927752,45.9333,8.76667
947178,45.7,9.08333
398196,44.4667,11.95
918165,45.5667,8.51667
969076,45,12.2167
1025995,39.2167,16.8833
1052694,39.4167,16.8167
880477,45.7667,11.4667
1063382,38.05,15.1
1039431,40.9933,14.4206
646815,46.8833,11.4
899043,44.9903,8.02583
796762,45.5833,10.0833
927753,45.6167,8.9
398199,44.4167,11.9167
994043,43.3667,13.4333
979348,42.3333,12.55
727766,39.7167,16.1
918172,45.5833,8.63333
880550,45.7667,11.5167
1052697,40.1,16.5
1025996,39.2333,16.7833
1063600,39.9167,9.53333
1039440,41.3833,14.3667
947179,45.7,9.01667
969078,45.0333,11.45
646821,46.7833,12.05
899054,44.8314,8.26
398202,44.45,11.8167
927761,45.8939,8.75694
796764,45.5833,10.4333
880881,45.7667,11.4333
1026002,39.3,16.9667
918173,45.45,8.46667
994050,43.3167,13.6333
979349,42.5,12.7833
1052698,39.5,16.95
1063608,39.85,9.65
1039442,40.9833,14.1833
727770,39.1167,16.1667
398208,44.2833,11.7333
969079,45.0167,11.6833
899056,45.0083,8.1125
646830,46.2333,11.2
880888,45.7333,11.6333
1026003,39.25,16.95
1052699,39.25,16.2167
918177,45.6833,8.41667
927762,45.7167,8.86667
1039443,41.0333,14.3333
1063652,40.0333,9.66667
979350,42.3167,12.9833
796765,45.8667,10.1833
994052,43.4167,13.4333
398231,44.4333,11.8667
947180,45.9333,9.26667
727773,39.5,15.95
880894,45.5167,11.7167
969080,45,11.9667
646836,46.8167,11.25
1053326,39.15,16.3
1026004,39.2667,16.7667
1039448,41.05,14.3333
927763,45.95,8.66667
1063655,39.8,9.63333
796766,45.3,10.2667
979356,42.4167,12.6333
994054,43.0833,13.05
947181,45.95,9.15
398232,44.3667,11.85
969083,45.0333,11.5833
1063659,39.9,9.53333
1053328,39.2833,16.3333
880895,45.3333,11.5333
899057,44.8217,8.23861
646838,46.7833,11.9
1026007,39.3833,17.0667
927764,45.75,8.88333
918179,45.6667,8.53333
1039449,41.45,13.9667
796767,45.6,10.15
727803,45.4667,10.4833
1063664,39.85,9.5
979357,42.4167,12.7667
994055,43.3167,13.5833
1053331,39.7833,16.3167
969089,45.0667,11.65
398350,44.9833,11.9667
899058,44.9839,8.32639
880896,45.75,11.45
947182,46,9.08333
1026008,39.25,16.7833
927766,45.7333,8.8
59703,39.2167,9.11667
1039450,41.3333,14.4
918186,45.7667,8.45
1063665,39.95,9.66667
1053343,39.35,16.2833
969090,45.0667,11.9
979358,42.4167,12.6833
646839,46.6833,11.9
398374,45,11.35
994056,43.35,13.5667
796768,46.2167,10.3667
947183,46.0833,9.28333
927768,45.7,8.8
1039463,41.0833,14.2333
1063666,39.9,9.55
59800,40.6667,16.6
880901,45.7167,11.7
899059,45.0661,8.09833
398377,45.0333,11.5167
969104,45.8667,13.3667
727810,45.6167,9.95
1026011,39.3667,17.1167
918198,45.6833,8.6
1053345,39.3167,16.2
979359,42.2167,12.7333
927769,45.8,8.73333
1063670,39.7833,9.51667
646849,46.7833,11.2333
1039464,41.3667,14.2667
880945,45.7333,11.7833
994057,43.05,13.4333
796785,45.65,10.05
969143,46.4167,12.7833
1026013,39.1667,16.7833
899063,44.8342,8.18139
947184,46.05,9.13333
399470,44.0167,11.0833
1063671,39.85,9.58333
59917,40.6833,14.7667
979360,42.2667,13.1333
918200,45.3167,8.7
727817,45.7333,10.4833
880956,45.45,11.5833
646854,46.5833,11.0833
1053412,40,16.4833
927772,45.65,8.96667
1039465,41.0833,14.25
796796,45.3,10.3167
994058,43.2167,13.4667
969153,46.3667,13.0833
1026018,39.4236,17.0033
1063683,39.9667,9.66667
899064,44.67,8.25944
399479,43.9667,11.1167
947185,45.8333,9.06667
979361,42.3,12.6
882337,45.5833,11.4
60403,41.1333,16.8667
646862,46.8833,11.8667
918201,45.7,8.46667
927773,45.9,8.66667
727820,46.1833,10.3333
1053414,39.8167,16.2
1063685,39.8167,9.5
1026021,39.0333,16.9833
1039466,40.9575,14.2492
969266,46.4833,13.0167
796800,45.7333,10.4333
994059,43.05,13.05
882340,45.55,11.2833
979365,42.2333,12.8
60582,39.9,8.58333
947186,46.15,9.3
899065,44.7614,8.47944
399483,44.05,11.15
918205,45.7333,8.45
1063688,39.6833,9.43333
646864,46.5,11.1167
882343,45.7667,11.4667
1053415,39.3167,16.3333
969309,46.2333,13.15
1026023,38.9667,17.1
727824,45.65,10.3833
796811,45.8167,10.7833
1039473,41.0833,14.2833
979366,42.45,12.75
1063690,39.8333,9.31667
994060,43.0667,13.0833
927774,45.8667,8.93333
60604,40.7333,8.55
882346,45.9167,11.7333
899066,44.9458,8.03528
646868,46.7,10.9167
918206,45.55,8.48333
399545,43.7833,10.9167
1053416,39.2167,16.3333
969740,46.1833,13.3
796814,45.7167,10.2833
1026050,39.0833,16.7833
1063693,39.7,9.58333
979367,42.5333,12.8
727866,39.45,8.73333
882349,45.7833,11.4167
994094,43.3833,13.0833
927775,45.85,8.68333
947188,45.7333,9.1
1039474,41.0333,14.4833
899070,44.7644,8.27944
918207,45.5,8.65
646871,46.6667,10.5833
60611,39.0833,17.1167
1063694,40.0333,9.5
882353,45.6167,11.35
979368,42.5667,12.9667
1026052,39.3,16.9
1053417,39.8667,16.3667
796815,45.4833,10.05
972905,46.0167,13.1
994095,43.1833,12.9833
728173,41.2667,13.6167
927777,45.7667,8.68333
400002,43.8167,11.1333
947189,46.0667,9.15
646882,46.8333,11.7833
1063698,40.0333,9.63333
1039476,41.1,14.1333
882355,45.5833,11.4833
1053418,39.2833,16.1833
1026053,39.1167,16.7833
979369,42.2667,12.9667
972906,45.945,13.0553
927778,45.8333,8.73333
918208,45.6667,8.63333
994096,43.2667,13.35
796816,45.4333,10.0667
899071,44.5719,8.33583
882357,45.5333,11.4833
1063700,39.8167,9.5
62297,46.0667,11.1167
728179,41.2833,13.25
1053420,39.55,16.1333
979370,42.3667,12.4833
947192,45.95,9.1
1026054,39.1883,17.0042
1039477,41.2333,13.9333
400342,46.15,12.7833
972907,45.9333,13.25
646884,46.5333,11.25
882358,45.6167,11.2333
796818,45.9833,10.3167
927789,45.9903,8.80417
979371,42.45,13.05
994097,43.4333,13.6667
1063701,39.8167,9.4
1026056,39.1333,16.8667
947193,46.15,9.33333
728976,46.0667,11.6167
62700,43.55,10.3167
918224,45.5333,8.43333
646887,46.5667,11.1667
882359,45.6333,11.55
972914,46.2167,13.1333
979372,42.2333,13.05
1053421,39.5167,16.1167
1039478,41.1833,14.1
994101,43.3667,13.6167
899074,44.8189,8.29583
796863,45.9833,10.2667
927799,46,8.75
400484,41.55,13.6667
1063702,39.9667,9.5
1026057,39.1,16.9167
882362,45.9333,11.7167
63044,38.9,16.6
947194,46.1667,9.26667
979382,42.3833,12.6833
1039479,40.9667,14.25
728982,45.95,10.6333
972915,45.8833,13.2833
646889,46.65,10.4667
994102,43.4,13.55
918225,45.4333,8.46667
797705,43.4,11.2167
1053422,39.5,15.95
1026058,39.3,16.9667
1063709,40.1,9.5
1039480,41.25,14.0667
979383,42.25,12.75
899075,44.7725,8.44917
972944,46.3167,13.1
63299,45.9833,13.4
400829,46.35,10.9
928104,41.1667,14.2333
947195,45.8167,9
918227,45.4833,8.5
882363,45.7333,11.55
994103,43.15,13.3667
1053424,39.8333,16.3167
646902,46.15,11.2
797708,43.2333,11.4167
1069834,40.1167,8.81667
1026059,39.15,16.9167
728989,45.8833,10.7333
979384,42.3333,12.7833
972946,46.0167,13.3333
928191,45.7833,8.8
1039620,41,14.2167
899079,44.6494,8.32778
918229,45.3667,8.53333
63548,44.6167,7.93333
882364,45.9,11.6333
1069835,40.1667,8.85
994105,43.1,13.3167
947199,45.8167,9.26667
1026060,39.2667,17.0667
797709,43.1333,11.1833
400915,46,10.7
1053425,39.0833,16.1667
646905,45.9833,11.0833
979385,42.3667,12.6
928193,45.8667,8.86667
972948,45.8667,13.3833
1039631,41.3333,14.0167
899080,44.9386,8.07361
918231,45.4,8.46667
882372,45.8833,11.55
728992,45.9333,11.05
1069843,39.8167,8.91667
63674,42.35,14.1667
994106,43.2333,13.1833
979386,42.2333,12.85
947201,45.85,9.16667
797710,43.1711,11.3922
1026061,39.1167,16.9667
928194,45.95,8.83333
1053428,39.1167,16.4
646910,46.1333,11.2333
972954,45.9167,12.95
918238,45.5167,8.5
401028,46.0833,10.7167
899081,45.0511,8.26639
882374,45.4167,11.45
1069854,39.7833,8.86667
728994,45.95,10.6333
1039633,40.9833,14.1833
797712,42.85,11.6833
979387,42.2833,12.8167
1026062,39.35,16.9
994116,43.1,13.4
1053429,39.5167,16.7167
882376,45.4833,11.7
928195,45.9333,8.8
947202,45.8167,8.96667
646911,46.1667,11.3
63708,44.0333,10.1333
1069874,39.95,8.86667
972955,45.8,13.1833
918240,45.6,8.5
979390,42.25,12.6833
401037,46.3667,11.0333
797713,43.4667,11.15
1026063,39.3167,16.8667
728996,46.05,10.7667
899083,45.0692,7.93361
1039638,41.3333,14.1333
882377,45.5167,11.6667
994117,43.15,12.95
928207,46.05,8
646914,45.95,10.6333
1053432,39.2333,16.25
947204,45.7,9
1069877,39.7667,8.58333
979392,42.5333,12.8333
972956,46.1667,13.1833
918244,45.7167,8.63333
63977,44.7167,8.08333
797714,43.4833,11.3833
899094,45.1158,8.02639
401155,41.7833,13.1833
1026064,39.3167,16.7833
1039650,41.4167,14.25
882380,45.6333,11.45
928208,45.9,8.73333
646921,45.9333,11.1167
1053435,39.5667,16.7667
994118,43.1833,13.1833
947207,46.1333,9.25
979393,42.15,13.0667
918246,45.6167,8.48333
1069881,40.0833,8.91667
972957,45.9,13.1833
728998,45.9333,10.6333
64014,44.8989,8.20778
882388,45.8236,11.2731
797715,42.9,11.7667
1026137,41.6667,14.15
646923,44.85,7.63333
401157,41.6833,13.7333
928209,45.9,8.73333
1039651,41.0833,14.4167
979395,42.1333,12.9333
899095,44.7747,8.355
994119,43.0667,12.95
1053436,39.6833,15.8167
882389,45.9167,11.2667
1069887,39.8667,8.95
947208,46.1667,9.36667
1026139,41.8,14.3667
972959,46.3667,13.0333
797716,43.2667,11.05
918248,45.4,8.78333
64408,45.4167,11.2333
728999,46.05,10.7833
928210,46.0167,8.78333
979396,42.1906,12.9978
646924,44.9167,7.33333
401160,41.5833,13.5833
882390,45.4833,11.6167
899097,44.5867,8.24806
994122,43.3167,13.3167
1039653,41.0167,14.0667
1069892,39.7167,8.9
1053466,39.2167,16.2
979397,42.2,13.15
882394,45.3833,11.3833
947209,46.1333,9.26667
972960,46.5333,12.9833
797886,43.2833,11.6
1026145,41.7,14.45
64553,44.65,10.9333
928211,45.7833,8.76667
646943,45.2667,7.53333
918282,45.5642,8.39556
1069893,40,8.56667
1039658,41,14.1667
994124,43.2,13.3833
899098,45.0567,8.01972
401182,45.7333,10.95
884337,45.75,11.5333
729206,37.85,15.3
979399,42.3,13.0667
797887,42.8667,11.8833
947210,45.75,9.03333
64894,40.8,14.35
1026146,41.8167,14.4167
646947,45.4333,7.78333
884339,45.7833,11.5667
1053467,39.5667,16.05
973006,45.8167,13.3333
1069894,39.7167,8.88333
930106,45.6667,8.86667
979402,42.5,12.8833
918647,45.7833,8.5
731983,40.3833,15.7333
994125,42.95,13.1333
1039659,41.1667,14.2167
884341,45.6667,11.4167
401185,46.2667,11.0833
899099,45.0339,8.25278
1053469,39.2833,16.0833
1026149,41.5167,14.4
797888,43.15,11.5833
973091,45.9333,13.3833
64896,37.8,12.4333
930107,45.9167,8.73333
947211,45.7167,9.13333
979405,42.3,12.7
918648,45.65,8.51667
646952,45.25,7.58333
1069895,40.0167,8.66667
884343,45.7,11.4333
994127,42.9333,13.0833
1040332,40.75,15.05
973094,46.4,13.3167
899101,45.025,8.07167
1053470,39.2333,16.3333
731986,37.5667,14.9
797889,43.0667,11.6
1026153,41.7167,14.3
401189,46.4,11.1
64900,40.55,14.25
930108,45,8.75
918650,45.7167,8.56667
979408,42.2667,12.6833
947212,45.8,9
973097,46.1,13.4333
884347,45.7167,11.6
1040334,40.3583,14.9833
899102,45.0583,7.98722
994129,43.0333,13.3
1053471,39.7167,16.1667
1069896,40.1167,8.93333
797890,42.9833,11.8667
1026155,41.6,14.3167
646953,44.9333,7.53333
401195,44.4833,7.15
884351,45.75,11.6167
918702,45.6667,8.6
979410,42.2,12.8833
973098,46.1667,13.1333
733477,46.4,11.0667
947213,46.0333,9.21667
930109,45.9333,8.78333
64968,45.5667,8.06667
1026156,41.8333,14.2667
1069898,40.1,8.65
899104,45.0561,8.05111
994139,42.7447,11.865
1053472,39.8169,16.3956
797891,43.2167,11.7333
646957,45.5333,7.86667
884355,45.6667,11.3667
1040336,40.4833,15.1167
979413,42.2167,12.8
401203,43.9,13
973099,46.5167,12.8833
918704,45.7333,8.56667
930110,45.7833,8.76667
1026157,41.65,14.0667
1069901,40.0333,8.9
733478,46.4,11.1167
899105,44.9575,8.25917
994141,42.4636,11.8214
1053473,39.2333,16.0667
64978,44.3833,7.55
979415,42.25,12.85
884358,45.45,11.3833
797893,43.1667,11.7667
947214,45.7833,9.06667
1040340,40.5333,15.1333
930112,45.6649,8.7914
401205,43.9333,11.0167
973103,46.1167,13.1167
918705,45.6833,8.46667
1026160,41.85,14.2333
646970,45.1,7.91667
899106,44.7519,8.45028
733479,46.0508,11.41
1069903,40.3,8.5
994143,42.2503,12.0675
1053475,39.8333,16.2667
884360,45.5,11.4167
797894,43.1833,11.6667
979416,42.5167,13.1
401207,44.1167,10.9667
1026200,41.5667,14.35
64994,45.9333,8.53333
973104,45.9833,13.45
646981,40.95,14.3667
947216,46.15,9.3
930113,45.85,8.71667
1053476,39.4167,16.0333
979417,42.1667,12.9667
1069906,40.1167,8.86667
1040341,40.7333,14.5667
884361,45.6667,11.5667
733481,46.0667,11.4333
994147,42.4667,12.3125
899108,45.1025,8.10306
797899,45.5167,10.5167
918710,45.55,8.46667
1026202,41.5167,14.3
973105,46.1,13.0167
646991,40.8725,14.4369
930114,45.7833,8.81667
65162,45.45,8.61667
979419,42.5167,12.85
947217,45.7333,9.21667
884363,45.45,11.6833
1026203,41.7667,14.4
899109,44.9531,8.02806
918711,45.4833,8.7
733483,45.9833,10.6667
973109,46.45,13.3167
1069911,39.9333,8.53333
798589,45.65,10.5
648372,40.9167,14.2
401220,46.2833,11.05
1040342,40.4333,15.25
1053477,39.7167,15.85
979420,42.2667,12.9333
994181,42.2733,12.0325
65163,44.7,7.85
884365,45.4333,11.6667
930116,45.8833,8.68333
947218,45.7333,9.01667
1026204,41.65,14.1333
899110,44.8586,8.16139
973113,46.1833,13.65
918713,45.65,8.48333
1053497,39.4667,16
733484,45.8833,10.95
401222,46.3167,11.05
979421,42.3167,12.7
650636,45.2833,7.66667
884369,45.5667,11.4667
930117,45.6333,9
1069917,40.1833,8.56667
1040343,40.15,15.1833
994183,42.6447,11.9858
65170,44.7167,8.08333
1026205,41.6833,14.3833
899111,44.8731,8.28583
947220,46,9.23333
918720,45.6,8.41667
979422,42.2667,12.75
733485,46.4167,11.15
799897,45.3192,10.3733
1053498,39.95,15.9667
973117,46.15,13.35
650638,45.2667,7.56667
930120,46,8.73333
1040345,40.45,15.55
1069918,39.75,8.83333
65174,45.3167,8.41667
884372,45.6,11.5833
899113,44.9372,8.34194
918723,45.7333,8.43333
1026210,41.6667,14.4
979423,42.1667,12.85
994185,42.4828,12.2494
799900,46.25,10.45
947221,45.8833,9.13333
884374,45.4833,11.3667
973123,46.0833,12.9333
733488,46.2,11.95
1053499,39.95,15.9833
1069964,40.2667,8.53333
930121,45.7,8.65
651381,44.95,7.5
401223,46.3333,11.0167
979435,42.3167,12.6167
918724,45.7167,8.51667
1026211,41.6,14.1
65720,41.6333,14.5
994187,42.3831,12.2328
884375,45.4167,11.55
799902,45.6,10.45
1040347,40.6333,14.6167
899116,44.5933,8.27333
973124,46.4167,12.8833
1070003,39.8,9
1053520,39.3167,16.3167
733490,46.0833,10.9167
947222,45.9667,9.08333
979436,42.3,12.5667
930122,45.7,8.91667
918725,45.4,8.66667
1026212,41.4964,14.0056
884376,45.7833,11.8167
651391,45.2,7.78333
994190,42.465,11.7519
899125,44.7083,8.34639
1040349,40.5611,15.4244
799924,45.35,9.93333
973125,45.7833,13.4167
1070006,40,8.81667
401224,46.25,11.0333
979438,42.35,12.6
1053522,39.4667,16.1333
66306,45.6667,12.25
930124,45.7333,8.86667
733491,46.2,11.1333
884379,45.5667,11.2833
1026213,41.55,14.05
651394,45.2333,7.36667
918726,45.75,8.43333
979439,42.2167,12.75
994191,42.5475,11.9056
947223,45.75,9.23333
899126,44.8597,8.34667
800057,42.8839,13.4933
1053644,39.2,16.0833
1040350,40.75,14.7667
973126,46.1167,13.0833
884381,45.2833,11.5333
1070008,40.1167,8.83333
930125,45.95,8.78333
401226,45.9167,10.8333
66499,45.55,11.55
733493,46.1167,11.3
979440,42.35,12.6333
1026216,41.7,14.1833
651401,45.1833,7.96667
918731,45.75,8.48333
994195,42.3325,12.2653
899128,44.8344,8.06472
947243,45.8833,9.26667
800622,45.4,9.93333
1040351,40.6167,14.9833
884388,45.35,11.4667
930128,45.7856,8.73667
1026221,41.6,14.45
979441,42.2667,12.8667
973127,46.05,12.9833
918733,45.3667,8.56667
884836,45.9167,11.3167
733494,46.3667,11.0667
651404,45.4333,7.76667
1070009,39.7,8.83333
401229,45.8833,10.85
899144,44.6119,8.24361
930130,45.6333,8
994196,42.2514,12.375
947244,45.9833,9.03333
1056013,39.75,16.1167
802528,37.0667,14.25
979442,42.1333,13.0167
66523,45.5,9.65
1040352,40.6167,14.95
1026225,41.6,14.1333
973133,46.2167,12.9667
918734,45.6833,8.33333
884848,45.2833,11.5
899145,44.8189,8.11111
1056014,39.45,16.6167
1070010,39.7667,8.86667
930176,45.8167,8.61667
979443,42.3833,12.65
67849,46.1333,12.2167
1040360,40.4167,15.3167
401237,46.3667,10.95
733496,46.0667,11.5167
804453,44.3333,10.8333
884849,45.7833,11.2667
1026227,41.5167,14.25
994199,42.5608,12.1372
918737,45.6833,8.43333
899146,44.7553,8.29639
